Element	actin cytoskeleton reorganization	angiogenesis	endothelial cell proliferation	epithelium regeneration	establishment of cell polarity	fatty acid synthesis	fibroblast migration	gluconeogenese	glycogen synthesis	glycolysis	ketogenic acid synthesis	leukotriene synthesis	lipoxin synthesis	m1 phenotype and behavior	m2 phenotype and behavior	macrophage differentiation	maresin synthesis	myeloid dendritic cell differentiation	natural killer cell chemotaxis	neutrophil chemotaxis	p38mapk cascade	platelet activation	platelet degranulation	positive regulation of acute inflammatory response	positive regulation of vascular permeability	prostaglandin synthesis	protectin synthesis	reactive oxygen species metabolic process	resolvin synthesis	thromboxan synthesis	vasoconstriction	vasodilation
m3436	0,2	0,25	0,333333333333333	0,25	0,2	0,0909090909090909	0,25	0,166666666666667	0,166666666666667	0,166666666666667	0,125	0,2	0,166666666666667	0,25	0,25	0,25	0	0	0,2	0	0	0,142857142857143	0,142857142857143	0,142857142857143	0,2	0,2	0	0,142857142857143	0	0,2	0,2	0,2
m3437	0,166666666666667	0,166666666666667	0,2	0,166666666666667	0,142857142857143	0,0909090909090909	0,166666666666667	0,142857142857143	0,125	0,142857142857143	0,1	0,2	0,166666666666667	0,142857142857143	0,2	0,166666666666667	0	0	0,142857142857143	0	0	0,1	0,0909090909090909	0,111111111111111	0,166666666666667	0,142857142857143	0	0,111111111111111	0	0,125	0,142857142857143	0,142857142857143
m3440	0,2	0,25	0,25	0,25	0,166666666666667	0,1	0,25	0,2	0,166666666666667	0,2	0,111111111111111	0,2	0,25	0,25	0,5	0,25	0	0	0,166666666666667	0	0	0,111111111111111	0,1	0,142857142857143	0,2	0,166666666666667	0	0,125	0	0,166666666666667	0,2	0,2
m3441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3454	0,333333333333333	0,111111111111111	0,125	0,125	0,1	0,0666666666666667	0,111111111111111	0,1	0,1	0,111111111111111	0,0833333333333333	0,111111111111111	0,1	0,125	0,125	0,125	0	0	0,111111111111111	0	0	0,0909090909090909	0,0909090909090909	0,0833333333333333	0,166666666666667	0,111111111111111	0	0,0909090909090909	0	0,0909090909090909	0,125	0,125
m3456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3017	0,2	0,2	0,25	0,25	0,2	0,0909090909090909	0,2	0,2	0,142857142857143	0,2	0,111111111111111	0,166666666666667	0,166666666666667	0,2	0,25	0,2	0	0	0,166666666666667	0	0	0,111111111111111	0,111111111111111	0,125	0,2	0,166666666666667	0	0,125	0	0,142857142857143	0,166666666666667	0,166666666666667
m3461	0,2	0,2	0,25	0,25	0,2	0,0909090909090909	0,2	0,2	0,166666666666667	0,2	0,125	0,2	0,166666666666667	0,25	0,25	0,25	0	0	0,2	0	0	0,111111111111111	0,111111111111111	0,125	0,2	0,2	0	0,142857142857143	0	0,142857142857143	0,166666666666667	0,166666666666667
m3462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3465	0,166666666666667	0,25	0,333333333333333	0,2	0,166666666666667	0,1	0,25	0,2	0,125	0,166666666666667	0,111111111111111	0,166666666666667	0,166666666666667	0,2	0,25	0,2	0	0	0,166666666666667	0	0	0,111111111111111	0,111111111111111	0,111111111111111	0,2	0,166666666666667	0	0,125	0	0,125	0,166666666666667	0,166666666666667
m3466	0,25	0,25	0,333333333333333	0,25	0,2	0,1	0,25	0,2	0,166666666666667	0,2	0,125	0,2	0,2	0,25	0,333333333333333	0,25	0	0	0,2	0	0	0,125	0,111111111111111	0,142857142857143	0,25	0,2	0	0,142857142857143	0	0,166666666666667	0,2	0,2
m3467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3471	0,166666666666667	0,25	0,25	0,25	0,2	0,0909090909090909	0,25	0,166666666666667	0,166666666666667	0,166666666666667	0,111111111111111	0,2	0,166666666666667	0,2	0,25	0,2	0	0	0,166666666666667	0	0	0,125	0,125	0,142857142857143	0,2	0,166666666666667	0	0,125	0	0,166666666666667	0,2	0,2
m3472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3490	0,25	0,2	0,2	0,2	0,2	0,0909090909090909	0,2	0,25	0,166666666666667	0,166666666666667	0,125	0,166666666666667	0,2	0,2	0,333333333333333	0,2	0	0	0,166666666666667	0	0	0,111111111111111	0,111111111111111	0,125	0,2	0,2	0	0,142857142857143	0	0,142857142857143	0,2	0,2
m3492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3502	0,2	0,25	0,25	0,25	0,2	0,1	0,25	0,2	0,166666666666667	0,2	0,125	0,2	0,25	0,25	0,5	0,333333333333333	0	0	0,2	0	0	0,125	0,125	0,142857142857143	0,2	0,2	0	0,166666666666667	0	0,166666666666667	0,2	0,2
m3503	0,166666666666667	0,2	0,2	0,166666666666667	0,142857142857143	0,0909090909090909	0,2	0,142857142857143	0,125	0,166666666666667	0,1	0,142857142857143	0,142857142857143	0,166666666666667	0,2	0,2	0	0	0,142857142857143	0	0	0,1	0,1	0,111111111111111	0,166666666666667	0,142857142857143	0	0,111111111111111	0	0,125	0,2	0,2
m3505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3508	0,142857142857143	0,166666666666667	0,166666666666667	0,2	0,142857142857143	0,0833333333333333	0,166666666666667	0,142857142857143	0,125	0,125	0,0909090909090909	0,142857142857143	0,125	0,142857142857143	0,166666666666667	0,166666666666667	0	0	0,125	0	0	0,1	0,0909090909090909	0,111111111111111	0,166666666666667	0,125	0	0,111111111111111	0	0,125	0,166666666666667	0,166666666666667
m3205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3510	0,142857142857143	0,166666666666667	0,166666666666667	0,2	0,142857142857143	0,0833333333333333	0,166666666666667	0,142857142857143	0,125	0,125	0,0909090909090909	0,142857142857143	0,125	0,142857142857143	0,166666666666667	0,166666666666667	0	0	0,125	0	0	0,1	0,0909090909090909	0,111111111111111	0,166666666666667	0,125	0	0,111111111111111	0	0,125	0,166666666666667	0,166666666666667
m3511	0,2	0,333333333333333	0,2	0,2	0,2	0,1	0,333333333333333	0,25	0,142857142857143	0,25	0,111111111111111	0,166666666666667	0,2	0,25	0,333333333333333	0,2	0	0	0,166666666666667	0	0	0,111111111111111	0,111111111111111	0,125	0,25	0,25	0	0,142857142857143	0	0,142857142857143	0,2	0,2
m3512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3513	0,166666666666667	0,2	0,25	0,2	0,166666666666667	0,1	0,2	0,166666666666667	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,166666666666667	0,2	0,25	0,2	0	0	0,166666666666667	0	0	0,1	0,1	0,125	0,2	0,166666666666667	0	0,125	0	0,142857142857143	0,2	0,2
m3514	0,25	0,25	0,333333333333333	0,333333333333333	0,2	0,111111111111111	0,25	0,2	0,166666666666667	0,2	0,142857142857143	0,2	0,2	0,25	0,333333333333333	0,333333333333333	0	0	0,2	0	0	0,125	0,111111111111111	0,142857142857143	0,25	0,2	0	0,166666666666667	0	0,166666666666667	0,2	0,2
m3515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3277	0,2	0,333333333333333	0,333333333333333	0,25	0,166666666666667	0,1	0,333333333333333	0,2	0,166666666666667	0,2	0,125	0,2	0,166666666666667	0,25	0,25	0,25	0	0	0,2	0	0	0,142857142857143	0,111111111111111	0,142857142857143	0,25	0,25	0	0,142857142857143	0	0,166666666666667	0,2	0,2
m3526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3527	0,2	0,25	0,25	0,25	0,2	0,1	0,25	0,2	0,166666666666667	0,2	0,111111111111111	0,2	0,25	0,25	0,5	0,25	0	0	0,166666666666667	0	0	0,125	0,125	0,142857142857143	0,2	0,166666666666667	0	0,166666666666667	0	0,166666666666667	0,2	0,2
m3267	0,2	0,2	0,2	0,2	0,142857142857143	0,0833333333333333	0,2	0,142857142857143	0,142857142857143	0,166666666666667	0,1	0,333333333333333	0,25	0,2	0,25	0,166666666666667	0	0	0,142857142857143	0	0	0,1	0,1	0,142857142857143	0,2	0,142857142857143	0	0,125	0	0,142857142857143	0,166666666666667	0,166666666666667
m2839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2386	0,2	0,25	0,25	0,25	0,2	0,1	0,25	0,2	0,166666666666667	0,2	0,125	0,2	0,2	0,25	0,333333333333333	0,25	0	0	0,2	0	0	0,111111111111111	0,111111111111111	0,142857142857143	0,2	0,2	0	0,142857142857143	0	0,166666666666667	0,2	0,2
m3536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3544	0,25	0,25	0,25	0,333333333333333	0,2	0,111111111111111	0,25	0,2	0,166666666666667	0,2	0,125	0,2	0,2	0,25	0,333333333333333	0,25	0	0	0,2	0	0	0,125	0,111111111111111	0,125	0,25	0,2	0	0,166666666666667	0	0,166666666666667	0,2	0,2
m3545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3570	0,166666666666667	0,2	0,25	0,2	0,166666666666667	0,1	0,2	0,166666666666667	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,166666666666667	0,2	0,25	0,2	0	0	0,166666666666667	0	0	0,1	0,1	0,125	0,2	0,166666666666667	0	0,125	0	0,142857142857143	0,2	0,2
m3572	0,2	0,2	0,25	0,25	0,166666666666667	0,0909090909090909	0,2	0,166666666666667	0,142857142857143	0,2	0,111111111111111	0,166666666666667	0,166666666666667	0,2	0,25	0,2	0	0	0,166666666666667	0	0	0,111111111111111	0,111111111111111	0,125	0,2	0,166666666666667	0	0,125	0	0,142857142857143	0,166666666666667	0,166666666666667
m2489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3033	0,166666666666667	0,166666666666667	0,166666666666667	0,2	0,142857142857143	0,0833333333333333	0,166666666666667	0,142857142857143	0,125	0,125	0,0909090909090909	0,142857142857143	0,125	0,142857142857143	0,166666666666667	0,166666666666667	0	0	0,125	0	0	0,1	0,0909090909090909	0,111111111111111	0,166666666666667	0,125	0	0,111111111111111	0	0,125	0,166666666666667	0,166666666666667
m3576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2519	0	0	0	0	0	0,166666666666667	0	0	0	0,1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3581	0,2	0,25	0,2	0,2	0,166666666666667	0,0909090909090909	0,25	0,166666666666667	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,166666666666667	0,2	0,25	0,25	0	0	0,166666666666667	0	0	0,111111111111111	0,1	0,111111111111111	0,2	0,166666666666667	0	0,125	0	0,125	0,166666666666667	0,166666666666667
m3583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3584	0,2	0,25	0,25	0,25	0,2	0,1	0,25	0,2	0,166666666666667	0,2	0,111111111111111	0,2	0,25	0,25	0,5	0,25	0	0	0,166666666666667	0	0	0,125	0,125	0,142857142857143	0,2	0,166666666666667	0	0,166666666666667	0	0,166666666666667	0,2	0,2
m3586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3612	0,166666666666667	0,2	0,2	0,2	0,166666666666667	0,0909090909090909	0,2	0,166666666666667	0,142857142857143	0,166666666666667	0,1	0,166666666666667	0,2	0,2	0,333333333333333	0,2	0	0	0,142857142857143	0	0	0,111111111111111	0,111111111111111	0,125	0,166666666666667	0,142857142857143	0	0,142857142857143	0	0,142857142857143	0,166666666666667	0,166666666666667
m3614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3620	0,25	0,333333333333333	0,333333333333333	0,333333333333333	0,2	0,1	0,333333333333333	0,2	0,2	0,2	0,142857142857143	0,25	0,25	0,333333333333333	0,5	0,333333333333333	0	0	0,25	0	0	0,125	0,125	0,142857142857143	0,25	0,25	0	0,166666666666667	0	0,166666666666667	0,2	0,2
m3621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2885	0,25	0,25	0,25	0,2	0,2	0,111111111111111	0,25	0,166666666666667	0,166666666666667	0,166666666666667	0,111111111111111	0,2	0,2	0,333333333333333	0,333333333333333	0,2	0	0	0,25	0	0	0,111111111111111	0,111111111111111	0,142857142857143	0,25	0,166666666666667	0	0,142857142857143	0	0,166666666666667	0,2	0,2
m3636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3641	0	0	0	0	0	0,142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3529	0	0	0	0	0	0,142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
