Element	autophagosome assembly	autophagosome maturation	autophagosome-lysosome fusion	fabry disease	farber disease	gaucher disease	gm1 gangliosidosis	krabbe disease	negative regulation of autophagy	niemann-pick disease type a/b	phagophore	phagophore assembly site	positive regulation of cell growth	positive regulation of glycolytic process	sialidosis disease	tay-sachs disease	type 1 gd	type 2 gd	type 3 gd
m5698	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.142857142857143	0	0.142857142857143	0.111111111111111	0.142857142857143	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5707	0.111111111111111	0.1	0.142857142857143	0	0.142857142857143	0.142857142857143	0	0.125	0.125	0.125	0.125	0.142857142857143	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5717	0.125	0.111111111111111	0.2	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m4948	0.166666666666667	0.142857142857143	0.2	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m4917	0.125	0.111111111111111	0.142857142857143	0	0.142857142857143	0.166666666666667	0	0.125	0.111111111111111	0.125	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5652	0.125	0.111111111111111	0.142857142857143	0	0.142857142857143	0.166666666666667	0	0.125	0.111111111111111	0.125	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5721	0.125	0.111111111111111	0.142857142857143	0	0.142857142857143	0.166666666666667	0	0.125	0.111111111111111	0.125	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5730	0.125	0.111111111111111	0.142857142857143	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m5742	0.142857142857143	0.125	0.2	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5689	0.125	0.111111111111111	0.2	0	0.2	0.166666666666667	0	0.166666666666667	0.142857142857143	0.166666666666667	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.25	0.25	0.25
m5767	0.111111111111111	0.1	0.142857142857143	0	0.142857142857143	0.125	0	0.125	0.111111111111111	0.125	0.125	0.142857142857143	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m5768	0.125	0.111111111111111	0.142857142857143	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.111111111111111	0.142857142857143	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m5771	0.125	0.111111111111111	0.142857142857143	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m5240	0.142857142857143	0.125	0.2	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m5789	0.111111111111111	0.1	0.166666666666667	0	0.166666666666667	0.142857142857143	0	0.142857142857143	0.125	0.142857142857143	0.125	0.142857142857143	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5802	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.142857142857143	0	0.142857142857143	0.125	0.142857142857143	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5804	0.125	0.111111111111111	0.2	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5806	0.142857142857143	0.125	0.166666666666667	0	0.2	0.166666666666667	0	0.166666666666667	0.125	0.166666666666667	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m5087	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.125	0.142857142857143	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5815	0.142857142857143	0.125	0.2	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m4657	0.125	0.111111111111111	0.2	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m5818	0.142857142857143	0.125	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.125	0.142857142857143	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m4950	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.125	0.142857142857143	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5822	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.125	0.142857142857143	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5339	0.125	0.111111111111111	0.166666666666667	0	0.142857142857143	0.142857142857143	0	0.125	0.125	0.125	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5829	0.111111111111111	0.1	0.166666666666667	0	0.142857142857143	0.142857142857143	0	0.125	0.125	0.125	0.125	0.142857142857143	0.125	0.125	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m5834	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.125	0.142857142857143	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5843	0.125	0.111111111111111	0.2	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m5850	0.125	0.111111111111111	0.166666666666667	0	0.142857142857143	0.142857142857143	0	0.125	0.111111111111111	0.125	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5851	0.111111111111111	0.1	0.142857142857143	0	0.125	0.125	0	0.111111111111111	0.111111111111111	0.111111111111111	0.125	0.142857142857143	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m5855	0.125	0.111111111111111	0.166666666666667	0	0.142857142857143	0.142857142857143	0	0.125	0.125	0.125	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5091	0.142857142857143	0.125	0.2	0	0.2	0.166666666666667	0	0.166666666666667	0.142857142857143	0.166666666666667	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m5864	0.125	0.111111111111111	0.166666666666667	0	0.142857142857143	0.142857142857143	0	0.125	0.125	0.125	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m4938	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.142857142857143	0	0.142857142857143	0.125	0.142857142857143	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5869	0.125	0.111111111111111	0.2	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m5877	0.142857142857143	0.125	0.2	0	0.25	0.25	0	0.2	0.142857142857143	0.2	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m5369	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.142857142857143	0	0.142857142857143	0.125	0.142857142857143	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.2	0.2	0.2
m5791	0.142857142857143	0.125	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m4973	0.111111111111111	0.1	0.142857142857143	0	0.142857142857143	0.142857142857143	0	0.125	0.111111111111111	0.125	0.125	0.142857142857143	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m5256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5902	0.111111111111111	0.1	0.166666666666667	0	0.166666666666667	0.142857142857143	0	0.142857142857143	0.111111111111111	0.142857142857143	0.125	0.142857142857143	0.111111111111111	0.111111111111111	0	0	0.125	0.125	0.125
m5908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5739	0.142857142857143	0.125	0.166666666666667	0	0.142857142857143	0.142857142857143	0	0.125	0.125	0.125	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5071	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5800	0.125	0.111111111111111	0.142857142857143	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m4927	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m5436	0.111111111111111	0.1	0.142857142857143	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.125	0.142857142857143	0.142857142857143	0.142857142857143	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m5953	0.111111111111111	0.1	0.166666666666667	0	0.142857142857143	0.142857142857143	0	0.125	0.125	0.125	0.125	0.142857142857143	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5564	0.1	0.0909090909090909	0.111111111111111	0	0.111111111111111	0.111111111111111	0	0.1	0.0909090909090909	0.1	0.111111111111111	0.125	0.0909090909090909	0.0909090909090909	0	0	0.111111111111111	0.111111111111111	0.111111111111111
m5973	0.142857142857143	0.125	0.2	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5876	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.125	0.142857142857143	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m4981	0.142857142857143	0.125	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.125	0.142857142857143	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5997	0.142857142857143	0.125	0.2	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m6000	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.111111111111111	0.142857142857143	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m5277	0.142857142857143	0.125	0.2	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.125	0.142857142857143	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m6014	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m5102	0.111111111111111	0.1	0.142857142857143	0	0.142857142857143	0.142857142857143	0	0.125	0.111111111111111	0.125	0.125	0.142857142857143	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m6017	0.111111111111111	0.1	0.125	0	0.111111111111111	0.111111111111111	0	0.1	0.1	0.1	0.125	0.142857142857143	0.1	0.1	0	0	0.111111111111111	0.111111111111111	0.111111111111111
m6018	0.125	0.111111111111111	0.2	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m6030	0.142857142857143	0.125	0.2	0	0.2	0.166666666666667	0	0.166666666666667	0.125	0.166666666666667	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m5631	0.142857142857143	0.125	0.25	0	0.166666666666667	0.142857142857143	0	0.142857142857143	0.125	0.142857142857143	0.166666666666667	0.2	0.125	0.125	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m6036	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.125	0.142857142857143	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5583	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m6054	0.125	0.111111111111111	0.166666666666667	0	0.142857142857143	0.142857142857143	0	0.125	0.125	0.125	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m6062	0.125	0.111111111111111	0.166666666666667	0	0.142857142857143	0.142857142857143	0	0.125	0.142857142857143	0.125	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5019	0.125	0.111111111111111	0.2	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m5110	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.125	0.142857142857143	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m4894	0.142857142857143	0.125	0.142857142857143	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.125	0.142857142857143	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m6069	0.166666666666667	0.142857142857143	0.2	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m6072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m6073	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m5016	0.111111111111111	0.1	0.142857142857143	0	0.125	0.125	0	0.111111111111111	0.142857142857143	0.111111111111111	0.125	0.142857142857143	0.142857142857143	0.142857142857143	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m5826	0.111111111111111	0.1	0.142857142857143	0	0.142857142857143	0.142857142857143	0	0.125	0.111111111111111	0.125	0.125	0.142857142857143	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m4889	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0.166666666666667	0.166666666666667	0.166666666666667	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m6082	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.125	0.142857142857143	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m6089	0.111111111111111	0.1	0.166666666666667	0	0.142857142857143	0.142857142857143	0	0.125	0.125	0.125	0.125	0.142857142857143	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m6091	0.142857142857143	0.125	0.2	0	0.2	0.2	0	0.166666666666667	0.142857142857143	0.166666666666667	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m5888	0.111111111111111	0.1	0.166666666666667	0	0.142857142857143	0.142857142857143	0	0.125	0.125	0.125	0.125	0.142857142857143	0.125	0.125	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m6094	0.125	0.111111111111111	0.142857142857143	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.111111111111111	0.142857142857143	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5150	0.142857142857143	0.125	0.142857142857143	0	0.166666666666667	0.2	0	0.142857142857143	0.125	0.142857142857143	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m6095	0.125	0.111111111111111	0.142857142857143	0	0.142857142857143	0.125	0	0.125	0.111111111111111	0.125	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m5838	0.142857142857143	0.125	0.2	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m6099	0.125	0.111111111111111	0.142857142857143	0	0.125	0.125	0	0.111111111111111	0.111111111111111	0.111111111111111	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m6107	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.142857142857143	0	0.142857142857143	0.125	0.142857142857143	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m4944	0.125	0.111111111111111	0.166666666666667	0	0.2	0.166666666666667	0	0.166666666666667	0.111111111111111	0.166666666666667	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m6113	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.142857142857143	0	0.142857142857143	0.125	0.142857142857143	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
