Element	autophagosome assembly	autophagosome maturation	autophagosome-lysosome fusion	fabry disease	farber disease	gaucher disease	gm1 gangliosidosis	krabbe disease	metachromatic leukodystrophy	negative regulation of autophagy	niemann-pick disease type a/b	phagophore	phagophore assembly site	positive regulation of cell growth	positive regulation of glycolytic process	sandhoff disease	tay-sachs disease	type 1 gd	type 2 gd	type 3 gd
m3645	0.0909090909090909	0.0833333333333333	0.1	0	0	0	0	0	0	0.0833333333333333	0	0.1	0.111111111111111	0.0833333333333333	0.0833333333333333	0	0	0.1	0.1	0.1
m3646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3669	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3670	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3676	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3677	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3691	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3693	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3695	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3698	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3699	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3702	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3703	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3708	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3709	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3713	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3715	0.125	0.111111111111111	0.142857142857143	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3716	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.2	0	0.166666666666667	0.2	0.2	0.2	0	0	0.2	0.2	0.2
m3717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3722	0.125	0.111111111111111	0.142857142857143	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3724	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3725	0.142857142857143	0.125	0.25	0	0	0	0	0	0	0.166666666666667	0	0.166666666666667	0.2	0.166666666666667	0.166666666666667	0	0	0.25	0.25	0.25
m3726	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3727	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m3728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3729	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3738	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m3739	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3741	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3746	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3748	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.25	0.25	0.25
m3749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3752	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3753	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3755	0.142857142857143	0.125	0.166666666666667	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3757	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.166666666666667	0	0.142857142857143	0.166666666666667	0.166666666666667	0.166666666666667	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3760	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m3761	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3762	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3765	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m3766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3767	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3768	0.111111111111111	0.1	0.125	0	0	0	0	0	0	0.1	0	0.125	0.142857142857143	0.1	0.1	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m3769	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m3770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3771	0.1	0.0909090909090909	0.111111111111111	0	0	0	0	0	0	0.0909090909090909	0	0.111111111111111	0.125	0.0909090909090909	0.0909090909090909	0	0	0.125	0.125	0.125
m3772	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3776	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3780	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3783	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3786	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3787	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3793	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3796	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.166666666666667	0	0.2	0.25	0.166666666666667	0.166666666666667	0	0	0.2	0.2	0.2
m3797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3811	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3812	0.166666666666667	0.142857142857143	0.2	0	0	0	0	0	0	0.142857142857143	0	0.2	0.25	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3818	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.142857142857143	0	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3819	0.166666666666667	0.142857142857143	0.166666666666667	0	0	0	0	0	0	0.125	0	0.2	0.25	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3820	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3822	0.111111111111111	0.1	0.142857142857143	0	0	0	0	0	0	0.142857142857143	0	0.125	0.142857142857143	0.142857142857143	0.142857142857143	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m3823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3824	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m3825	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.125	0	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3832	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.166666666666667	0	0.142857142857143	0.166666666666667	0.166666666666667	0.166666666666667	0	0	0.2	0.2	0.2
m3833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3835	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3836	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3837	0.125	0.111111111111111	0.166666666666667	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3839	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3847	0.166666666666667	0.142857142857143	0.166666666666667	0	0	0	0	0	0	0.125	0	0.2	0.25	0.125	0.125	0	0	0.2	0.2	0.2
m3848	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.25	0	0.166666666666667	0.2	0.25	0.25	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3849	0.111111111111111	0.1	0.166666666666667	0	0	0	0	0	0	0.111111111111111	0	0.125	0.142857142857143	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m3850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3852	0.142857142857143	0.125	0.2	0	0	0	0	0	0	0.125	0	0.166666666666667	0.2	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3857	0.125	0.111111111111111	0.142857142857143	0	0	0	0	0	0	0.111111111111111	0	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m3858	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3860	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m3861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3868	0.125	0.111111111111111	0.2	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m3869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m3877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
